name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"22911, Charlottesville, VA, United States",2024-09-27,74.8,69.7,72.4,74.8,69.7,72.4,70.9,95,0.804,100,70.83,rain,0,0,34.9,12,80.9,1009.7,97.8,6.9,25.1,2.1,1,10,2024-09-27T07:06:23,2024-09-27T19:02:13,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-28,80.9,62.9,71.9,82.2,62.9,72.1,65.7,82.3,0.02,100,8.33,rain,0,0,20.8,6,225.1,1009.5,58.7,9.2,173.7,15,8,10,2024-09-28T07:07:16,2024-09-28T19:00:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-29,75.9,66.9,70.8,75.9,66.9,70.8,67.5,89.6,0.193,100,20.83,rain,0,0,24.2,7.7,39.3,1012,100,8.7,71.1,6,4,10,2024-09-29T07:08:09,2024-09-29T18:59:07,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-30,67,63.1,65.6,67,63.1,65.6,64.5,96.3,2.51,100,95.83,rain,0,0,15,6.2,30.2,1014,100,5,15.7,1.4,1,10,2024-09-30T07:09:02,2024-09-30T18:57:34,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-01,65.9,63,63.8,65.9,63,63.8,62.5,95.6,0.798,100,79.17,rain,0,0,14.5,4.7,22.7,1014.4,100,5.2,32.2,2.8,1,10,2024-10-01T07:09:56,2024-10-01T18:56:02,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-02,71.7,63,66.2,71.7,63,66.2,63.4,91.1,0.226,100,50,rain,0,0,5.8,4,52.1,1014.7,99.1,6.6,110.5,9.6,6,10,2024-10-02T07:10:50,2024-10-02T18:54:30,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-03,74.1,64.9,67.3,74.1,64.9,67.3,64.7,91.7,0.015,100,8.33,rain,0,0,11.6,3.9,22.6,1019.1,84.2,7.6,83.5,7.2,4,10,2024-10-03T07:11:44,2024-10-03T18:52:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-04,76.9,62.8,68.9,76.9,62.8,68.9,65.9,90.5,0,0,0,rain,0,0,15.9,3.8,197.1,1021.1,85.3,6.8,101,8.8,5,30,2024-10-04T07:12:38,2024-10-04T18:51:28,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-05,77.9,58.7,67.6,77.9,58.7,67.6,59.2,77.5,0,0,0,rain,0,0,17.2,4.7,21.8,1020.9,20.2,7.9,195.1,16.8,7,10,2024-10-05T07:13:33,2024-10-05T18:49:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-06,77,53.6,64.5,77,53.6,64.5,57.7,80.4,0,0,0,rain,0,0,17.2,7.4,203.4,1018.2,13.9,9,197,17,7,10,2024-10-06T07:14:28,2024-10-06T18:48:27,0.13,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-07,75,56.2,66,75,56.2,66,55,71,0,0,0,,0,0,21.9,8.2,339,1011.8,3.9,9.7,188,16.3,7,10,2024-10-07T07:15:23,2024-10-07T18:46:57,0.17,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-08,67.8,47.5,56.5,67.8,47.5,56.5,44.9,68.4,0,0,0,,0,0,12.3,3.3,17.8,1015.2,0,9.9,199.8,17.2,7,10,2024-10-08T07:16:18,2024-10-08T18:45:28,0.2,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-09,73.2,43,57.8,73.2,43,57.8,43.4,64.1,0,0,0,rain,0,0,18.3,5.5,293.9,1015.4,0.1,9.9,194.4,16.7,7,10,2024-10-09T07:17:14,2024-10-09T18:44:00,0.23,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-10,66.4,44.8,54.7,66.4,44.4,54.6,39.5,58.3,0,0,0,,0,0,19,4.7,9.9,1019.4,0,9.9,197,17,7,10,2024-10-10T07:18:10,2024-10-10T18:42:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-11,70.1,38,54,70.1,38,54,41.2,66.9,0,0,0,,0,0,11.9,4.7,259.1,1021.4,0,9.9,191.3,16.5,7,10,2024-10-11T07:19:07,2024-10-11T18:41:05,0.3,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-12,80.1,46.6,61.8,80,46.6,61.8,46.5,62.1,0,0,0,,0,0,10.7,3.5,298.7,1016.8,0,9.9,180.5,15.6,7,10,2024-10-12T07:20:03,2024-10-12T18:39:39,0.34,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-13,78.2,49.7,65,78.2,48.3,65,52.4,66.5,0,0,0,,0,0,28.1,11.6,202.6,1010.8,0,9.9,169.6,14.5,6,10,2024-10-13T07:21:01,2024-10-13T18:38:13,0.37,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-14,66,51.7,60.8,66,51.7,60.8,40,48,0,0,0,,0,0,31.1,9.9,264.9,1009.4,12.7,9.9,157.9,13.7,7,10,2024-10-14T07:21:58,2024-10-14T18:36:48,0.4,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-15,56.1,44.7,49.5,56.1,44.7,49.3,39.5,69.3,0.006,100,4.17,rain,0,0,22.1,5.1,304.6,1015.2,55.9,9.9,82.1,7.2,4,10,2024-10-15T07:22:56,2024-10-15T18:35:24,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-16,57.7,38.9,48.2,57.7,38.9,48.2,34.6,60.8,0,0,0,rain,0,0,28.1,6.4,332.6,1020.6,37.7,9.9,122.5,10.6,6,10,2024-10-16T07:23:54,2024-10-16T18:34:00,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-17,61.7,41.4,50,61.7,39.5,49.5,34.2,56.4,0,0,0,rain,0,0,21.5,5.2,349.2,1024.8,25.9,9.9,184,16,7,10,2024-10-17T07:24:52,2024-10-17T18:32:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-18,68.9,36,50.9,68.9,36,50.9,35,61.5,0,0,0,,0,0,15,4.5,8.6,1030.9,0,9.9,182.7,15.8,7,10,2024-10-18T07:25:51,2024-10-18T18:31:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-19,71.9,37.8,53.2,71.9,37.8,53.2,37.8,62.1,0,0,0,,0,0,11.6,3.9,10.7,1032.7,0,9.9,180.2,15.6,7,10,2024-10-19T07:26:50,2024-10-19T18:29:55,0.57,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-20,74.8,38,55.3,74.8,38,55.3,41.8,66.3,0,0,0,,0,0,9.2,3.1,5.3,1028.1,0.3,9.9,175.9,15.2,7,10,2024-10-20T07:27:50,2024-10-20T18:28:35,0.61,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-21,78.1,42.1,58.3,78.1,42.1,58.3,43.8,65,0,0,0,,0,0,6.5,3.1,353.6,1025.2,0,9.9,175.3,15.1,7,10,2024-10-21T07:28:49,2024-10-21T18:27:17,0.64,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-22,79.1,45.9,60.1,79.1,45.9,60.1,44.7,63.3,0,0,0,,0,0,11,3.9,358.8,1024.1,0,9.9,171.1,14.7,6,10,2024-10-22T07:29:50,2024-10-22T18:25:59,0.67,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-23,78.1,44.5,59.9,78.1,42.9,59.3,47.4,67.6,0,0,0,,0,0,16.6,5.5,259.7,1017.9,1,9.9,167.2,14.6,6,10,2024-10-23T07:30:50,2024-10-23T18:24:42,0.71,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-24,69.1,49,60.5,69.1,49,60.5,41.5,53.1,0,0,0,,0,0,20.8,7.2,350,1016.4,0,9.9,169.9,14.8,6,10,2024-10-24T07:31:51,2024-10-24T18:23:26,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-25,69.9,37.6,53.7,69.9,37.6,53.7,40.4,64.5,0,0,0,,0,0,18.3,7.4,211.5,1020.8,0,9.9,166.6,14.4,6,10,2024-10-25T07:32:52,2024-10-25T18:22:12,0.77,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-26,72.3,51,61.9,72.3,51,61.9,47.7,61.2,0,0,0,,0,0,19,6,352.2,1021.7,19.3,9.9,121.3,10.5,5,10,2024-10-26T07:33:54,2024-10-26T18:20:58,0.81,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-27,59,41.6,49,59,40.6,48.9,34.9,59.8,0,0,0,,0,0,14.8,4,20.8,1028.7,27.5,9.9,152.6,13.3,7,10,2024-10-27T07:34:56,2024-10-27T18:19:46,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-28,64.1,34.8,48.6,64.1,34.8,48.6,40.1,75,0,0,0,,0,0,10.3,5.2,164.6,1028.7,5.3,9.9,156.2,13.3,6,10,2024-10-28T07:35:58,2024-10-28T18:18:35,0.87,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-29,69,46.3,56.3,69,46.3,56.2,47,71.9,0,0,0,,0,0,18.1,6.6,190,1028.7,36.6,9.9,125.4,10.8,5,10,2024-10-29T07:37:00,2024-10-29T18:17:26,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-30,80.1,51,63.8,80.3,51,63.8,53.6,72.9,0,0,0,rain,0,0,19.5,9.4,239,1026.9,0.5,9.7,155.3,13.5,6,10,2024-10-30T07:38:03,2024-10-30T18:16:17,0.94,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-10-31,80.1,55.4,67.2,80.4,55.4,67.2,56.1,70.2,0,0,0,,0,0,23.1,9.3,199.6,1021.5,0.6,9.8,149.2,12.9,6,10,2024-10-31T07:39:06,2024-10-31T18:15:10,0.97,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-01,78.9,62.4,68.1,78.9,62.4,68.1,53,60.4,0,0,0,rain,0,0,23.3,11.8,211.9,1018.7,19.9,9.9,73,6.3,6,10,2024-11-01T07:40:10,2024-11-01T18:14:04,0,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-02,64.8,44.9,54.1,64.8,44.9,53.9,38.3,56.5,0,0,0,,0,0,13.4,4.2,32.6,1026.4,0,9.9,143.7,12.4,6,10,2024-11-02T07:41:13,2024-11-02T18:13:00,0.04,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-03,60.1,35.9,47.4,60.1,32.9,46.7,36.5,68.3,0,0,0,,0,0,13.4,4.5,14.3,1029.9,0,9.9,141.6,12.7,6,10,2024-11-03T06:42:17,2024-11-03T17:11:57,0.07,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-04,60.2,36.8,49.5,60.2,36.8,49.5,40.6,72.9,0,0,0,,0,0,13.4,4.7,243.1,1029.3,60.8,9.9,92.4,8,4,10,2024-11-04T06:43:21,2024-11-04T17:10:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-05,74.9,50.3,62.3,74.9,50.3,62.3,52.7,71.6,0,0,0,,0,0,24.4,8.1,219.8,1023.1,71.8,9.9,95.2,8.3,5,10,2024-11-05T06:44:25,2024-11-05T17:09:56,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-06,82,59.9,69.4,82.9,59.9,69.5,60.4,74.5,0,0,0,,0,0,26.2,8.6,194.1,1018.9,21.4,9.9,125.1,10.9,6,10,2024-11-06T06:45:30,2024-11-06T17:08:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-07,79.3,61.6,68.9,79.3,61.6,68.9,60.9,77,0.008,100,8.33,rain,0,0,13,4.7,25.8,1018.6,50.3,9.8,66.2,5.6,5,10,2024-11-07T06:46:35,2024-11-07T17:08:01,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-08,76.8,58.7,65.4,76.8,58.7,65.4,45.1,52.3,0,0,0,,0,0,25.3,4.4,352,1018.2,35.3,9.9,130.6,11,5,10,2024-11-08T06:47:39,2024-11-08T17:07:05,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-09,60.6,40.3,52.2,60.6,38.6,51.7,31.7,46.8,0,0,0,,0,0,23.3,6.5,30.4,1026.1,0,9.9,121.3,10.5,5,10,2024-11-09T06:48:44,2024-11-09T17:06:12,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-10,57,38.4,48.9,57,35.9,47.9,38.7,69.3,0.12,100,16.67,rain,0,0,27.1,8.4,195.9,1023.1,45.3,9.7,53.3,4.6,3,10,2024-11-10T06:49:49,2024-11-10T17:05:20,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-11,77,53.1,63.4,77,53.1,63.4,48.5,64.2,0.013,100,4.17,rain,0,0,22.4,9.2,228.3,1010,33.3,9.9,124.7,10.7,6,10,2024-11-11T06:50:54,2024-11-11T17:04:29,0.35,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-12,60.2,44.4,54.1,60.2,40.7,53.6,34.1,47.2,0,0,0,,0,0,22.4,6.7,7.4,1019.3,3.4,9.9,136.3,11.8,6,10,2024-11-12T06:51:59,2024-11-12T17:03:41,0.39,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-13,51,32.2,40.9,51,28.5,39.8,25.4,55.4,0,0,0,,0,0,14.3,5.8,30.6,1030.3,0,9.9,125.5,10.8,5,10,2024-11-13T06:53:04,2024-11-13T17:02:54,0.42,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-14,44.1,34,40.1,44.1,33.3,39.3,35.6,84.2,0.727,100,54.17,rain,0,0,12.1,3.9,0.2,1021.6,76.8,6.5,19.5,1.8,1,10,2024-11-14T06:54:09,2024-11-14T17:02:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-15,60.4,44.2,50.7,60.4,43.1,50.3,44.4,80.3,0.087,100,25,rain,0,0,17,5.1,357.8,1014.2,74.2,8.9,96.5,8.4,6,10,2024-11-15T06:55:13,2024-11-15T17:01:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-16,63,45.3,53.6,63,43.2,53.5,38.6,57.7,0,0,0,,0,0,24.2,6.5,339.3,1016.6,0.4,9.9,133.5,11.3,5,10,2024-11-16T06:56:18,2024-11-16T17:00:44,0.53,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-17,61.1,33,46.9,61.1,33,46.8,38.2,73.7,0,0,0,,0,0,9.8,4.8,311.2,1018.7,0,9.9,118.5,10.3,5,10,2024-11-17T06:57:23,2024-11-17T17:00:05,0.56,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-18,72,37.2,54.2,72,34.3,54,43.6,70.8,0,0,0,,0,0,12.8,4.5,332.2,1014.6,2.4,9.4,111.2,9.5,5,10,2024-11-18T06:58:27,2024-11-18T16:59:27,0.59,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KOMH,KCHO,72401693736"
"22911, Charlottesville, VA, United States",2024-11-19,60.1,48.6,54.9,60.1,46.6,54.7,46.4,74.1,0,0,0,rain,0,0,10.7,4.9,10.6,1012.7,29.1,9.8,66,5.8,3,10,2024-11-19T06:59:31,2024-11-19T16:58:51,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-20,61.1,49.8,54.7,61.1,47.6,54.6,49.2,83,0.385,100,16.67,rain,0,0,31.8,6.9,345.7,1006.8,99,8.1,41,3.5,3,10,2024-11-20T07:00:35,2024-11-20T16:58:18,0.66,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-21,49.9,35.4,42.4,46.5,32.8,39.9,26.1,53.1,0.029,100,4.17,"rain,snow",0,0,28.9,10,275.9,1004.9,34.1,9.9,83.3,7.2,4,10,2024-11-21T07:01:38,2024-11-21T16:57:46,0.69,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-22,46.4,31.1,39.4,42.9,27.8,36,22.4,50.4,0,0,0,,0,0,27.5,8.9,270.6,1002.1,48.6,9.9,57,5,2,10,2024-11-22T07:02:41,2024-11-22T16:57:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-23,57.7,43.6,50.1,57.7,41.9,49.5,32.4,50.8,0,0,0,,0,0,37.9,9.6,306.8,1008.6,10,9.9,113.8,9.7,6,10,2024-11-23T07:03:44,2024-11-23T16:56:48,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-24,60.1,40.7,49.1,60.1,36.6,48.1,31.9,53.8,0,0,0,,0,0,16.3,5.9,258.6,1016,0,9.9,77.2,6.8,4,10,2024-11-24T07:04:46,2024-11-24T16:56:22,0.79,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-25,59.1,32.9,46.8,59.1,31.8,46.1,35.7,66.5,0,0,0,,0,0,14.1,4.8,338.9,1018,18.3,9.9,112,9.6,5,10,2024-11-25T07:05:48,2024-11-25T16:55:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-26,65.1,42.7,55.2,65.1,42.7,55.1,33.7,47.3,0,0,0,rain,0,0,28.5,9,246.2,1013.4,29.5,9.9,106.3,9.3,5,10,2024-11-26T07:06:49,2024-11-26T16:55:36,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-27,52.1,31.8,43.8,52.1,31.8,43.7,27.4,53.5,0,0,0,,0,0,14.3,4.2,276,1016.9,43.7,9.9,62.7,5.4,3,10,2024-11-27T07:07:49,2024-11-27T16:55:17,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-28,57.4,41.6,47.8,57.4,40,46.8,36.1,66.3,0.155,100,16.67,rain,0,0,32.2,8.4,305.4,1006.8,66.1,9.5,78.8,6.9,5,10,2024-11-28T07:08:49,2024-11-28T16:54:59,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-29,46,29.6,38.7,41.9,29.6,36,22.6,53.2,0,0,0,,0,0,23,8.4,256.5,1015.7,52.1,9.9,62.4,5.4,3,10,2024-11-29T07:09:48,2024-11-29T16:54:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-11-30,41,26.1,33.3,36.7,22.2,29.8,11.4,41.6,0,0,0,,0,0,19.5,7,300.6,1019.7,14.8,9.9,117.5,10.2,5,10,2024-11-30T07:10:46,2024-11-30T16:54:30,0.98,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-01,44.8,25.9,35.6,42.4,19.8,31.9,17.6,48.1,0,0,0,,0,0,25.7,7.9,254,1020.1,23.8,9.9,78.7,7,5,10,2024-12-01T07:11:44,2024-12-01T16:54:18,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-02,38.1,25,31.1,38.1,24.9,30.2,11.1,43.4,0,0,0,,0,0,15.9,4.1,343.9,1024,12.9,9.9,120.8,10.6,5,10,2024-12-02T07:12:40,2024-12-02T16:54:09,0.05,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-03,40,22.6,30.5,37.6,22.6,29.4,12.3,47.6,0,0,0,,0,0,17.9,4.2,307.7,1028.3,0.5,9.9,104.8,9.1,5,10,2024-12-03T07:13:36,2024-12-03T16:54:02,0.09,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-04,40,21.3,32.2,34.1,18.4,28,14.5,49,0,0,0,,0,0,30.4,10,205.7,1020.7,38.8,9.9,75.3,6.5,5,10,2024-12-04T07:14:31,2024-12-04T16:53:57,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-05,40,23.4,34.5,35.7,20.7,29.2,12.7,41.2,0,0,0,rain,0,0,30.4,10.5,265,1012.4,30.8,9.7,107.2,9.5,5,10,2024-12-05T07:15:24,2024-12-05T16:53:54,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-12-06,36,23.6,28.6,32,20.1,26.3,8.2,42.6,0,0,0,,0,0,23.3,5.3,319.7,1024.4,1,9.9,102.4,8.8,5,10,2024-12-06T07:16:17,2024-12-06T16:53:53,0.19,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
